Start_Date	End_Date	Carrier	Volume
2023-11-27 00:00:00.000	2023-12-01 00:00:00.000	Coach USA	168
2023-11-27 00:00:00.000	2023-12-01 00:00:00.000	DeCamp	0
2023-11-27 00:00:00.000	2023-12-01 00:00:00.000	Greyhound	61
2023-11-27 00:00:00.000	2023-12-01 00:00:00.000	HCEE - Community	81
2023-11-27 00:00:00.000	2023-12-01 00:00:00.000	Lakeland	45
2023-11-27 00:00:00.000	2023-12-01 00:00:00.000	Martz	18
2023-11-27 00:00:00.000	2023-12-01 00:00:00.000	NJ Transit	2491
2023-11-27 00:00:00.000	2023-12-01 00:00:00.000	Peter Pan_Bonanza	23
2023-11-27 00:00:00.000	2023-12-01 00:00:00.000	Trailways	22
2023-11-27 00:00:00.000	2023-12-01 00:00:00.000	TransBridge	24
2023-12-04 00:00:00.000	2023-12-08 00:00:00.000	Academy	44
2023-12-04 00:00:00.000	2023-12-08 00:00:00.000	C & J Bus Lines	0
2023-12-04 00:00:00.000	2023-12-08 00:00:00.000	Coach USA	168
2023-12-04 00:00:00.000	2023-12-08 00:00:00.000	DeCamp	0
2023-12-04 00:00:00.000	2023-12-08 00:00:00.000	Greyhound	61
2023-12-04 00:00:00.000	2023-12-08 00:00:00.000	HCEE - Community	81
2023-12-04 00:00:00.000	2023-12-08 00:00:00.000	Lakeland	45
2023-12-04 00:00:00.000	2023-12-08 00:00:00.000	Martz	19
2023-12-04 00:00:00.000	2023-12-08 00:00:00.000	NJ Transit	2487
2023-12-04 00:00:00.000	2023-12-08 00:00:00.000	Peter Pan_Bonanza	23
2023-12-04 00:00:00.000	2023-12-08 00:00:00.000	Trailways	22
2023-12-04 00:00:00.000	2023-12-08 00:00:00.000	TransBridge	24
2023-12-11 00:00:00.000	2023-12-15 00:00:00.000	Academy	44
2023-12-11 00:00:00.000	2023-12-15 00:00:00.000	C & J Bus Lines	0
2023-12-11 00:00:00.000	2023-12-15 00:00:00.000	Coach USA	178
2023-12-11 00:00:00.000	2023-12-15 00:00:00.000	DeCamp	0
2023-12-11 00:00:00.000	2023-12-15 00:00:00.000	Greyhound	60
2023-12-11 00:00:00.000	2023-12-15 00:00:00.000	HCEE - Community	85
2023-12-11 00:00:00.000	2023-12-15 00:00:00.000	Lakeland	45
2023-12-11 00:00:00.000	2023-12-15 00:00:00.000	Martz	18
2023-12-11 00:00:00.000	2023-12-15 00:00:00.000	NJ Transit	2471
2023-12-11 00:00:00.000	2023-12-15 00:00:00.000	Peter Pan_Bonanza	23
2023-12-11 00:00:00.000	2023-12-15 00:00:00.000	Trailways	22
2023-12-11 00:00:00.000	2023-12-15 00:00:00.000	TransBridge	23
2023-12-18 00:00:00.000	2023-12-22 00:00:00.000	Academy	44
2023-12-18 00:00:00.000	2023-12-22 00:00:00.000	C & J Bus Lines	0
2023-12-18 00:00:00.000	2023-12-22 00:00:00.000	Coach USA	178
2023-12-18 00:00:00.000	2023-12-22 00:00:00.000	DeCamp	0
2023-12-18 00:00:00.000	2023-12-22 00:00:00.000	Greyhound	59
2023-12-18 00:00:00.000	2023-12-22 00:00:00.000	HCEE - Community	85
2023-12-18 00:00:00.000	2023-12-22 00:00:00.000	Lakeland	45
2023-12-18 00:00:00.000	2023-12-22 00:00:00.000	Martz	18
2023-12-18 00:00:00.000	2023-12-22 00:00:00.000	NJ Transit	2441
2023-12-18 00:00:00.000	2023-12-22 00:00:00.000	Peter Pan_Bonanza	23
2023-12-18 00:00:00.000	2023-12-22 00:00:00.000	Trailways	22
2023-12-18 00:00:00.000	2023-12-22 00:00:00.000	TransBridge	23
2023-12-25 00:00:00.000	2023-12-29 00:00:00.000	Academy	23
2023-12-25 00:00:00.000	2023-12-29 00:00:00.000	C & J Bus Lines	0
2023-12-25 00:00:00.000	2023-12-29 00:00:00.000	Coach USA	140
2023-12-25 00:00:00.000	2023-12-29 00:00:00.000	DeCamp	0
2023-12-25 00:00:00.000	2023-12-29 00:00:00.000	Greyhound	60
2023-12-25 00:00:00.000	2023-12-29 00:00:00.000	HCEE - Community	75
2023-12-25 00:00:00.000	2023-12-29 00:00:00.000	Lakeland	45
2023-12-25 00:00:00.000	2023-12-29 00:00:00.000	Martz	16
2023-12-25 00:00:00.000	2023-12-29 00:00:00.000	NJ Transit	2418
2023-12-25 00:00:00.000	2023-12-29 00:00:00.000	Peter Pan_Bonanza	23
2023-12-25 00:00:00.000	2023-12-29 00:00:00.000	Trailways	22
2023-12-25 00:00:00.000	2023-12-29 00:00:00.000	TransBridge	21
2024-01-01 00:00:00.000	2024-01-05 00:00:00.000	Academy	37
2025-02-03 00:00:00.000	2025-02-07 00:00:00.000	Academy 	49
2025-02-03 00:00:00.000	2025-02-07 00:00:00.000	Greyhound	55
2025-02-03 00:00:00.000	2025-02-07 00:00:00.000	Martz	18
2025-02-03 00:00:00.000	2025-02-07 00:00:00.000	NJ Transit	2542
2025-02-03 00:00:00.000	2025-02-07 00:00:00.000	Lakeland	44
2025-02-03 00:00:00.000	2025-02-07 00:00:00.000	Trailways	22
2025-02-03 00:00:00.000	2025-02-07 00:00:00.000	Coach USA	189
2025-02-03 00:00:00.000	2025-02-07 00:00:00.000	TransBridge	18
2025-02-03 00:00:00.000	2025-02-07 00:00:00.000	Peter Pan_Bonanza	38
2025-02-03 00:00:00.000	2025-02-07 00:00:00.000	HCEE - Community	86
2025-02-03 00:00:00.000	2025-02-07 00:00:00.000	C & J Bus Lines	0
2025-02-03 00:00:00.000	2025-02-07 00:00:00.000	DeCamp	0
2025-02-10 00:00:00.000	2025-02-14 00:00:00.000	Academy 	46
2025-02-10 00:00:00.000	2025-02-14 00:00:00.000	Greyhound	56
2025-02-10 00:00:00.000	2025-02-14 00:00:00.000	Martz	18
2025-02-10 00:00:00.000	2025-02-14 00:00:00.000	NJ Transit	2577
2025-02-10 00:00:00.000	2025-02-14 00:00:00.000	Lakeland	42
2025-02-10 00:00:00.000	2025-02-14 00:00:00.000	Trailways	22
2025-02-10 00:00:00.000	2025-02-14 00:00:00.000	Coach USA	189
2025-02-10 00:00:00.000	2025-02-14 00:00:00.000	TransBridge	23
2025-02-10 00:00:00.000	2025-02-14 00:00:00.000	Peter Pan_Bonanza	38
2025-02-10 00:00:00.000	2025-02-14 00:00:00.000	HCEE - Community	86
2025-02-10 00:00:00.000	2025-02-14 00:00:00.000	C & J Bus Lines	0
2025-02-10 00:00:00.000	2025-02-14 00:00:00.000	DeCamp	0
2025-02-17 00:00:00.000	2025-02-21 00:00:00.000	Academy 	38
2025-02-17 00:00:00.000	2025-02-21 00:00:00.000	Greyhound	55
2025-02-17 00:00:00.000	2025-02-21 00:00:00.000	Martz	17
2025-02-17 00:00:00.000	2025-02-21 00:00:00.000	NJ Transit	2524
2025-02-17 00:00:00.000	2025-02-21 00:00:00.000	Lakeland	36
2025-02-17 00:00:00.000	2025-02-21 00:00:00.000	Trailways	22
2025-02-17 00:00:00.000	2025-02-21 00:00:00.000	Coach USA	189
2025-02-17 00:00:00.000	2025-02-21 00:00:00.000	TransBridge	22
2025-02-17 00:00:00.000	2025-02-21 00:00:00.000	Peter Pan_Bonanza	38
2025-02-17 00:00:00.000	2025-02-21 00:00:00.000	HCEE - Community	79
2025-02-17 00:00:00.000	2025-02-21 00:00:00.000	C & J Bus Lines	0
2025-02-17 00:00:00.000	2025-02-21 00:00:00.000	DeCamp	0
2025-02-24 00:00:00.000	2025-02-28 00:00:00.000	Academy 	46
2025-02-24 00:00:00.000	2025-02-28 00:00:00.000	Greyhound	60
2025-02-24 00:00:00.000	2025-02-28 00:00:00.000	Martz	18
2025-02-24 00:00:00.000	2025-02-28 00:00:00.000	NJ Transit	2410
2025-02-24 00:00:00.000	2025-02-28 00:00:00.000	Lakeland	45
2025-02-24 00:00:00.000	2025-02-28 00:00:00.000	Trailways	22
2025-02-24 00:00:00.000	2025-02-28 00:00:00.000	Coach USA	189
2025-02-24 00:00:00.000	2025-02-28 00:00:00.000	TransBridge	23
2025-02-24 00:00:00.000	2025-02-28 00:00:00.000	Peter Pan_Bonanza	38
2025-02-24 00:00:00.000	2025-02-28 00:00:00.000	HCEE - Community	88
2025-02-24 00:00:00.000	2025-02-28 00:00:00.000	C & J Bus Lines	0
2025-02-24 00:00:00.000	2025-02-28 00:00:00.000	DeCamp	0
2025-03-03 00:00:00.000	2025-03-07 00:00:00.000	Academy	49
2025-03-03 00:00:00.000	2025-03-07 00:00:00.000	Greyhound	59
2025-03-03 00:00:00.000	2025-03-07 00:00:00.000	Martz	18
2025-03-03 00:00:00.000	2025-03-07 00:00:00.000	NJ Transit	2408
2025-03-03 00:00:00.000	2025-03-07 00:00:00.000	Lakeland	44
2025-03-03 00:00:00.000	2025-03-07 00:00:00.000	Trailways	20
2025-03-03 00:00:00.000	2025-03-07 00:00:00.000	Coach USA	188
2025-03-03 00:00:00.000	2025-03-07 00:00:00.000	TransBridge	23
2025-03-03 00:00:00.000	2025-03-07 00:00:00.000	Peter Pan_Bonanza	40
2025-03-03 00:00:00.000	2025-03-07 00:00:00.000	HCEE - Community	87
2025-03-03 00:00:00.000	2025-03-07 00:00:00.000	C & J Bus Lines	0
2025-03-03 00:00:00.000	2025-03-07 00:00:00.000	DeCamp	0
2025-03-10 00:00:00.000	2025-03-14 00:00:00.000	Academy	46
2025-03-10 00:00:00.000	2025-03-14 00:00:00.000	Greyhound	61
2025-03-10 00:00:00.000	2025-03-14 00:00:00.000	Martz	18
2025-03-10 00:00:00.000	2025-03-14 00:00:00.000	NJ Transit	2433
2025-03-10 00:00:00.000	2025-03-14 00:00:00.000	Lakeland	42
2025-03-10 00:00:00.000	2025-03-14 00:00:00.000	Trailways	21
2025-03-10 00:00:00.000	2025-03-14 00:00:00.000	Coach USA	188
2025-03-10 00:00:00.000	2025-03-14 00:00:00.000	TransBridge	23
2025-03-10 00:00:00.000	2025-03-14 00:00:00.000	Peter Pan_Bonanza	45
2025-03-10 00:00:00.000	2025-03-14 00:00:00.000	HCEE - Community	78
2025-03-10 00:00:00.000	2025-03-14 00:00:00.000	C & J Bus Lines	0
2025-03-10 00:00:00.000	2025-03-14 00:00:00.000	DeCamp	0
2025-03-17 00:00:00.000	2025-03-21 00:00:00.000	Academy	46
2025-03-17 00:00:00.000	2025-03-21 00:00:00.000	Greyhound	61
2025-03-17 00:00:00.000	2025-03-21 00:00:00.000	Martz	18
2025-03-17 00:00:00.000	2025-03-21 00:00:00.000	NJ Transit	2427
2025-03-17 00:00:00.000	2025-03-21 00:00:00.000	Lakeland	42
2025-03-17 00:00:00.000	2025-03-21 00:00:00.000	Trailways	21
2025-03-17 00:00:00.000	2025-03-21 00:00:00.000	Coach USA	188
2025-03-17 00:00:00.000	2025-03-21 00:00:00.000	TransBridge	22
2025-03-17 00:00:00.000	2025-03-21 00:00:00.000	Peter Pan_Bonanza	43
2025-03-17 00:00:00.000	2025-03-21 00:00:00.000	HCEE - Community	77
2025-03-17 00:00:00.000	2025-03-21 00:00:00.000	C & J Bus Lines	0
2025-03-17 00:00:00.000	2025-03-21 00:00:00.000	DeCamp	0
2025-03-24 00:00:00.000	2025-03-28 00:00:00.000	Academy	46
2025-03-24 00:00:00.000	2025-03-28 00:00:00.000	Greyhound	62
2025-03-24 00:00:00.000	2025-03-28 00:00:00.000	Martz	18
2025-03-24 00:00:00.000	2025-03-28 00:00:00.000	NJ Transit	2443
2025-03-24 00:00:00.000	2025-03-28 00:00:00.000	Lakeland	42
2025-03-24 00:00:00.000	2025-03-28 00:00:00.000	Trailways	21
2025-03-24 00:00:00.000	2025-03-28 00:00:00.000	Coach USA	188
2025-03-24 00:00:00.000	2025-03-28 00:00:00.000	TransBridge	23
2025-03-24 00:00:00.000	2025-03-28 00:00:00.000	Peter Pan_Bonanza	44
2025-03-24 00:00:00.000	2025-03-28 00:00:00.000	HCEE - Community	77
2025-03-24 00:00:00.000	2025-03-28 00:00:00.000	C & J Bus Lines	0
2025-03-24 00:00:00.000	2025-03-28 00:00:00.000	DeCamp	0
2025-03-31 00:00:00.000	2025-04-04 00:00:00.000	Academy	46
2025-03-31 00:00:00.000	2025-04-04 00:00:00.000	Greyhound	61
2025-03-31 00:00:00.000	2025-04-04 00:00:00.000	Martz	18
2025-03-31 00:00:00.000	2025-04-04 00:00:00.000	NJ Transit	2430
2025-03-31 00:00:00.000	2025-04-04 00:00:00.000	Lakeland	43
2025-03-31 00:00:00.000	2025-04-04 00:00:00.000	Trailways	21
2025-03-31 00:00:00.000	2025-04-04 00:00:00.000	Coach USA	188
2025-03-31 00:00:00.000	2025-04-04 00:00:00.000	TransBridge	20
2025-03-31 00:00:00.000	2025-04-04 00:00:00.000	Peter Pan_Bonanza	44
2025-03-31 00:00:00.000	2025-04-04 00:00:00.000	HCEE - Community	77
2025-03-31 00:00:00.000	2025-04-04 00:00:00.000	C & J Bus Lines	0
2025-03-31 00:00:00.000	2025-04-04 00:00:00.000	DeCamp	0
2025-04-07 00:00:00.000	2025-04-11 00:00:00.000	Academy	46
2025-04-07 00:00:00.000	2025-04-11 00:00:00.000	Greyhound	61
2025-04-07 00:00:00.000	2025-04-11 00:00:00.000	Martz	18
2025-04-07 00:00:00.000	2025-04-11 00:00:00.000	NJ Transit	2473
2025-04-07 00:00:00.000	2025-04-11 00:00:00.000	Lakeland	42
2025-04-07 00:00:00.000	2025-04-11 00:00:00.000	Trailways	21
2025-04-07 00:00:00.000	2025-04-11 00:00:00.000	Coach USA	188
2025-04-07 00:00:00.000	2025-04-11 00:00:00.000	TransBridge	22
2025-04-07 00:00:00.000	2025-04-11 00:00:00.000	Peter Pan_Bonanza	44
2025-04-07 00:00:00.000	2025-04-11 00:00:00.000	HCEE - Community	77
2025-04-07 00:00:00.000	2025-04-11 00:00:00.000	C & J Bus Lines	0
2025-04-07 00:00:00.000	2025-04-11 00:00:00.000	DeCamp	0
2025-04-14 00:00:00.000	2025-04-18 00:00:00.000	Academy	46
2025-04-14 00:00:00.000	2025-04-18 00:00:00.000	Greyhound	62
2025-04-14 00:00:00.000	2025-04-18 00:00:00.000	Martz	18
2025-04-14 00:00:00.000	2025-04-18 00:00:00.000	NJ Transit	2445
2025-04-14 00:00:00.000	2025-04-18 00:00:00.000	Lakeland	42
2025-04-14 00:00:00.000	2025-04-18 00:00:00.000	Trailways	21
2025-04-14 00:00:00.000	2025-04-18 00:00:00.000	Coach USA	188
2025-04-14 00:00:00.000	2025-04-18 00:00:00.000	TransBridge	22
2025-04-14 00:00:00.000	2025-04-18 00:00:00.000	Peter Pan_Bonanza	44
2025-04-14 00:00:00.000	2025-04-18 00:00:00.000	HCEE - Community	77
2025-04-14 00:00:00.000	2025-04-18 00:00:00.000	C & J Bus Lines	0
2025-04-14 00:00:00.000	2025-04-18 00:00:00.000	DeCamp	0
2025-04-21 00:00:00.000	2025-04-25 00:00:00.000	Academy	44
2025-04-21 00:00:00.000	2025-04-25 00:00:00.000	Greyhound	62
2025-04-21 00:00:00.000	2025-04-25 00:00:00.000	Martz	18
2025-04-21 00:00:00.000	2025-04-25 00:00:00.000	NJ Transit	2456
2025-04-21 00:00:00.000	2025-04-25 00:00:00.000	Lakeland	42
2025-04-21 00:00:00.000	2025-04-25 00:00:00.000	Trailways	21
2025-04-21 00:00:00.000	2025-04-25 00:00:00.000	Coach USA	188
2025-04-21 00:00:00.000	2025-04-25 00:00:00.000	TransBridge	22
2025-04-21 00:00:00.000	2025-04-25 00:00:00.000	Peter Pan_Bonanza	44
2025-04-21 00:00:00.000	2025-04-25 00:00:00.000	HCEE - Community	77
2025-04-21 00:00:00.000	2025-04-25 00:00:00.000	C & J Bus Lines	0
2025-04-21 00:00:00.000	2025-04-25 00:00:00.000	DeCamp	0
2025-04-28 00:00:00.000	2025-05-02 00:00:00.000	Academy	45
2025-04-28 00:00:00.000	2025-05-02 00:00:00.000	Greyhound	62
2025-04-28 00:00:00.000	2025-05-02 00:00:00.000	Martz	18
2025-04-28 00:00:00.000	2025-05-02 00:00:00.000	NJ Transit	2441
2025-04-28 00:00:00.000	2025-05-02 00:00:00.000	Lakeland	43
2025-04-28 00:00:00.000	2025-05-02 00:00:00.000	Trailways	21
2025-04-28 00:00:00.000	2025-05-02 00:00:00.000	Coach USA	188
2025-04-28 00:00:00.000	2025-05-02 00:00:00.000	TransBridge	23
2025-04-28 00:00:00.000	2025-05-02 00:00:00.000	Peter Pan_Bonanza	44
2025-04-28 00:00:00.000	2025-05-02 00:00:00.000	HCEE - Community	77
2025-04-28 00:00:00.000	2025-05-02 00:00:00.000	C & J Bus Lines	0
2025-04-28 00:00:00.000	2025-05-02 00:00:00.000	DeCamp	0
2025-05-05 00:00:00.000	2025-05-09 00:00:00.000	Academy	46
2025-05-05 00:00:00.000	2025-05-09 00:00:00.000	Greyhound	62
2025-05-05 00:00:00.000	2025-05-09 00:00:00.000	Martz	18
2025-05-05 00:00:00.000	2025-05-09 00:00:00.000	NJ Transit	2389
2025-05-05 00:00:00.000	2025-05-09 00:00:00.000	Lakeland	42
2025-05-05 00:00:00.000	2025-05-09 00:00:00.000	Trailways	21
2025-05-05 00:00:00.000	2025-05-09 00:00:00.000	Coach USA	188
2025-05-05 00:00:00.000	2025-05-09 00:00:00.000	TransBridge	23
2025-05-05 00:00:00.000	2025-05-09 00:00:00.000	Peter Pan_Bonanza	44
2025-05-05 00:00:00.000	2025-05-09 00:00:00.000	HCEE - Community	87
2025-05-05 00:00:00.000	2025-05-09 00:00:00.000	C & J Bus Lines	0
2025-05-05 00:00:00.000	2025-05-09 00:00:00.000	DeCamp	0
2025-05-12 00:00:00.000	2025-05-16 00:00:00.000	Academy	46
2025-05-12 00:00:00.000	2025-05-16 00:00:00.000	Greyhound	62
2025-05-12 00:00:00.000	2025-05-16 00:00:00.000	Martz	18
2025-05-12 00:00:00.000	2025-05-16 00:00:00.000	NJ Transit	2418
2025-05-12 00:00:00.000	2025-05-16 00:00:00.000	Lakeland	42
2025-05-12 00:00:00.000	2025-05-16 00:00:00.000	Trailways	21
2025-05-12 00:00:00.000	2025-05-16 00:00:00.000	Coach USA	188
2025-05-12 00:00:00.000	2025-05-16 00:00:00.000	TransBridge	22
2025-05-12 00:00:00.000	2025-05-16 00:00:00.000	Peter Pan_Bonanza	44
2025-05-12 00:00:00.000	2025-05-16 00:00:00.000	HCEE - Community	77
2025-05-12 00:00:00.000	2025-05-16 00:00:00.000	C & J Bus Lines	0
2025-05-12 00:00:00.000	2025-05-16 00:00:00.000	DeCamp	0
2025-05-19 00:00:00.000	2025-05-23 00:00:00.000	Academy	46
2025-05-19 00:00:00.000	2025-05-23 00:00:00.000	Greyhound	63
2025-05-19 00:00:00.000	2025-05-23 00:00:00.000	Martz	18
2025-05-19 00:00:00.000	2025-05-23 00:00:00.000	NJ Transit	2446
2025-05-19 00:00:00.000	2025-05-23 00:00:00.000	Lakeland	42
2025-05-19 00:00:00.000	2025-05-23 00:00:00.000	Trailways	21
2025-05-19 00:00:00.000	2025-05-23 00:00:00.000	Coach USA	188
2025-05-19 00:00:00.000	2025-05-23 00:00:00.000	TransBridge	22
2025-05-19 00:00:00.000	2025-05-23 00:00:00.000	Peter Pan_Bonanza	44
2025-05-19 00:00:00.000	2025-05-23 00:00:00.000	HCEE - Community	87
2025-05-19 00:00:00.000	2025-05-23 00:00:00.000	C & J Bus Lines	0
2025-05-19 00:00:00.000	2025-05-23 00:00:00.000	DeCamp	0
2025-05-26 00:00:00.000	2025-05-30 00:00:00.000	Academy	43
2025-05-26 00:00:00.000	2025-05-30 00:00:00.000	Greyhound	63
2025-05-26 00:00:00.000	2025-05-30 00:00:00.000	Martz	16
2025-05-26 00:00:00.000	2025-05-30 00:00:00.000	NJ Transit	2477
2025-05-26 00:00:00.000	2025-05-30 00:00:00.000	Lakeland	36
2025-05-26 00:00:00.000	2025-05-30 00:00:00.000	Trailways	21
2025-05-26 00:00:00.000	2025-05-30 00:00:00.000	Coach USA	188
2025-05-26 00:00:00.000	2025-05-30 00:00:00.000	TransBridge	20
2025-05-26 00:00:00.000	2025-05-30 00:00:00.000	Peter Pan_Bonanza	44
2025-05-26 00:00:00.000	2025-05-30 00:00:00.000	HCEE - Community	77
2025-05-26 00:00:00.000	2025-05-30 00:00:00.000	C & J Bus Lines	0
2025-05-26 00:00:00.000	2025-05-30 00:00:00.000	DeCamp	0
2024-03-04 00:00:00.000	2024-03-08 00:00:00.000	Lakeland	42
2024-03-04 00:00:00.000	2024-03-08 00:00:00.000	Martz	18
2024-03-04 00:00:00.000	2024-03-08 00:00:00.000	NJ Transit	2385
2024-03-04 00:00:00.000	2024-03-08 00:00:00.000	Peter Pan_Bonanza	26
2024-03-04 00:00:00.000	2024-03-08 00:00:00.000	Trailways	21
2024-03-04 00:00:00.000	2024-03-08 00:00:00.000	TransBridge	24
2024-03-11 00:00:00.000	2024-03-15 00:00:00.000	Academy	44
2024-03-11 00:00:00.000	2024-03-15 00:00:00.000	C & J Bus Lines	0
2024-03-11 00:00:00.000	2024-03-15 00:00:00.000	Coach USA	185
2024-03-11 00:00:00.000	2024-03-15 00:00:00.000	DeCamp	0
2024-03-11 00:00:00.000	2024-03-15 00:00:00.000	Greyhound	61
2024-03-11 00:00:00.000	2024-03-15 00:00:00.000	HCEE - Community	88
2024-03-11 00:00:00.000	2024-03-15 00:00:00.000	Lakeland	42
2024-03-11 00:00:00.000	2024-03-15 00:00:00.000	Martz	18
2024-03-11 00:00:00.000	2024-03-15 00:00:00.000	NJ Transit	2437
2024-03-11 00:00:00.000	2024-03-15 00:00:00.000	Peter Pan_Bonanza	28
2024-03-11 00:00:00.000	2024-03-15 00:00:00.000	Trailways	24
2024-03-11 00:00:00.000	2024-03-15 00:00:00.000	TransBridge	23
2024-03-18 00:00:00.000	2024-03-22 00:00:00.000	Academy	44
2024-03-18 00:00:00.000	2024-03-22 00:00:00.000	C & J Bus Lines	0
2024-03-18 00:00:00.000	2024-03-22 00:00:00.000	Coach USA	186
2024-03-18 00:00:00.000	2024-03-22 00:00:00.000	DeCamp	0
2024-03-18 00:00:00.000	2024-03-22 00:00:00.000	Greyhound	61
2024-03-18 00:00:00.000	2024-03-22 00:00:00.000	HCEE - Community	83
2024-03-18 00:00:00.000	2024-03-22 00:00:00.000	Lakeland	42
2024-03-18 00:00:00.000	2024-03-22 00:00:00.000	Martz	18
2024-03-18 00:00:00.000	2024-03-22 00:00:00.000	NJ Transit	2420
2024-03-18 00:00:00.000	2024-03-22 00:00:00.000	Peter Pan_Bonanza	28
2024-03-18 00:00:00.000	2024-03-22 00:00:00.000	Trailways	21
2024-03-18 00:00:00.000	2024-03-22 00:00:00.000	TransBridge	24
2024-03-25 00:00:00.000	2024-03-29 00:00:00.000	Academy	44
2024-03-25 00:00:00.000	2024-03-29 00:00:00.000	C & J Bus Lines	0
2024-03-25 00:00:00.000	2024-03-29 00:00:00.000	Coach USA	186
2024-03-25 00:00:00.000	2024-03-29 00:00:00.000	DeCamp	0
2024-03-25 00:00:00.000	2024-03-29 00:00:00.000	Greyhound	61
2024-03-25 00:00:00.000	2024-03-29 00:00:00.000	HCEE - Community	83
2024-03-25 00:00:00.000	2024-03-29 00:00:00.000	Lakeland	42
2024-03-25 00:00:00.000	2024-03-29 00:00:00.000	Martz	18
2024-03-25 00:00:00.000	2024-03-29 00:00:00.000	NJ Transit	2417
2024-03-25 00:00:00.000	2024-03-29 00:00:00.000	Peter Pan_Bonanza	28
2024-03-25 00:00:00.000	2024-03-29 00:00:00.000	Trailways	21
2024-03-25 00:00:00.000	2024-03-29 00:00:00.000	TransBridge	24
2024-04-01 00:00:00.000	2024-04-05 00:00:00.000	Academy	44
2024-04-01 00:00:00.000	2024-04-05 00:00:00.000	C & J Bus Lines	0
2024-04-01 00:00:00.000	2024-04-05 00:00:00.000	Coach USA	174
2024-04-01 00:00:00.000	2024-04-05 00:00:00.000	DeCamp	0
2024-04-01 00:00:00.000	2024-04-05 00:00:00.000	Greyhound	60
2024-04-01 00:00:00.000	2024-04-05 00:00:00.000	HCEE - Community	85
2024-04-01 00:00:00.000	2024-04-05 00:00:00.000	Lakeland	42
2024-04-01 00:00:00.000	2024-04-05 00:00:00.000	Martz	18
2024-04-01 00:00:00.000	2024-04-05 00:00:00.000	NJ Transit	2410
2024-04-01 00:00:00.000	2024-04-05 00:00:00.000	Peter Pan_Bonanza	30
2024-04-01 00:00:00.000	2024-04-05 00:00:00.000	Trailways	23
2024-04-01 00:00:00.000	2024-04-05 00:00:00.000	TransBridge	23
2024-04-08 00:00:00.000	2024-04-12 00:00:00.000	Academy	44
2024-04-08 00:00:00.000	2024-04-12 00:00:00.000	C & J Bus Lines	0
2024-04-08 00:00:00.000	2024-04-12 00:00:00.000	Coach USA	188
2024-04-08 00:00:00.000	2024-04-12 00:00:00.000	DeCamp	0
2024-04-08 00:00:00.000	2024-04-12 00:00:00.000	Greyhound	60
2024-04-08 00:00:00.000	2024-04-12 00:00:00.000	HCEE - Community	83
2024-04-08 00:00:00.000	2024-04-12 00:00:00.000	Lakeland	42
2024-04-08 00:00:00.000	2024-04-12 00:00:00.000	Martz	18
2024-04-08 00:00:00.000	2024-04-12 00:00:00.000	NJ Transit	2412
2024-04-08 00:00:00.000	2024-04-12 00:00:00.000	Peter Pan_Bonanza	24
2024-04-08 00:00:00.000	2024-04-12 00:00:00.000	Trailways	21
2024-04-08 00:00:00.000	2024-04-12 00:00:00.000	TransBridge	24
2024-04-15 00:00:00.000	2024-04-19 00:00:00.000	Academy	44
2024-04-15 00:00:00.000	2024-04-19 00:00:00.000	C & J Bus Lines	0
2024-04-15 00:00:00.000	2024-04-19 00:00:00.000	Coach USA	187
2024-04-15 00:00:00.000	2024-04-19 00:00:00.000	DeCamp	0
2024-04-15 00:00:00.000	2024-04-19 00:00:00.000	Greyhound	61
2024-04-15 00:00:00.000	2024-04-19 00:00:00.000	HCEE - Community	85
2024-04-15 00:00:00.000	2024-04-19 00:00:00.000	Lakeland	42
2024-04-15 00:00:00.000	2024-04-19 00:00:00.000	Martz	18
2024-04-15 00:00:00.000	2024-04-19 00:00:00.000	NJ Transit	2426
2024-04-15 00:00:00.000	2024-04-19 00:00:00.000	Peter Pan_Bonanza	30
2024-04-15 00:00:00.000	2024-04-19 00:00:00.000	Trailways	23
2024-04-15 00:00:00.000	2024-04-19 00:00:00.000	TransBridge	23
2024-04-22 00:00:00.000	2024-04-26 00:00:00.000	Academy	44
2024-04-22 00:00:00.000	2024-04-26 00:00:00.000	C & J Bus Lines	0
2024-04-22 00:00:00.000	2024-04-26 00:00:00.000	Coach USA	189
2024-04-22 00:00:00.000	2024-04-26 00:00:00.000	DeCamp	0
2024-04-22 00:00:00.000	2024-04-26 00:00:00.000	Greyhound	61
2024-04-22 00:00:00.000	2024-04-26 00:00:00.000	HCEE - Community	86
2024-04-22 00:00:00.000	2024-04-26 00:00:00.000	Lakeland	42
2024-04-22 00:00:00.000	2024-04-26 00:00:00.000	Martz	18
2024-04-22 00:00:00.000	2024-04-26 00:00:00.000	NJ Transit	2399
2024-04-22 00:00:00.000	2024-04-26 00:00:00.000	Peter Pan_Bonanza	24
2024-04-22 00:00:00.000	2024-04-26 00:00:00.000	Trailways	22
2024-04-22 00:00:00.000	2024-04-26 00:00:00.000	TransBridge	24
2024-04-29 00:00:00.000	2024-05-03 00:00:00.000	Academy	44
2024-04-29 00:00:00.000	2024-05-03 00:00:00.000	C & J Bus Lines	0
2024-04-29 00:00:00.000	2024-05-03 00:00:00.000	Coach USA	186
2024-04-29 00:00:00.000	2024-05-03 00:00:00.000	DeCamp	0
2024-04-29 00:00:00.000	2024-05-03 00:00:00.000	Greyhound	60
2024-04-29 00:00:00.000	2024-05-03 00:00:00.000	HCEE - Community	80
2024-04-29 00:00:00.000	2024-05-03 00:00:00.000	Lakeland	42
